DateTime,Discharge Rate,Remaining Capacity,Available MBytes,Bytes Total/sec,Processor Time
12/28/2022 16:04:02,12402,36320,5121,77162.90881,2.872648696
12/28/2022 16:04:03,12402,36320,5140,61027.17371,3.580216695
12/28/2022 16:04:04,12402,36320,5315,200956.2148,7.054434803
12/28/2022 16:04:05,12402,36320,5314,45702.4546,5.98784403
12/28/2022 16:04:06,12402,36320,5328,25103.73021,3.634982476
12/28/2022 16:04:07,12402,36320,5320,14835.57955,5.111448952
12/28/2022 16:04:08,12402,36320,5307,18481.05254,4.638560509
12/28/2022 16:04:09,12402,36320,5415,80295.44417,4.517657704
12/28/2022 16:04:10,12402,36320,5439,44916.24214,2.721471139
12/28/2022 16:04:11,12402,36320,5450,81034.98683,3.177078656
12/28/2022 16:04:12,12402,36320,5442,62108.73142,2.009484959
12/28/2022 16:04:13,12402,36320,5451,36476.45893,4.638207489
12/28/2022 16:04:14,12402,36320,5464,10914.31855,6.191322672
12/28/2022 16:04:15,12402,36320,5469,26039.48131,4.907173331
12/28/2022 16:04:16,12402,36320,5430,17754.77918,4.444802421
12/28/2022 16:04:17,12402,36320,5452,64083.43973,6.251204581
12/28/2022 16:04:18,12402,36320,5463,22919.53261,4.54032082
12/28/2022 16:04:19,12402,36320,5461,14344.88689,1.857035682
12/28/2022 16:04:20,12402,36320,5467,18666.68697,3.932351398
12/28/2022 16:04:21,12402,36320,5471,41480.3919,3.972210695
12/28/2022 16:04:22,12402,36320,5465,15733.03316,0.645593594
12/28/2022 16:04:23,12402,36320,5459,52668.11723,7.751081321
12/28/2022 16:04:24,12402,36320,5452,68201.58914,5.33298403
12/28/2022 16:04:25,12402,36320,5441,16516.12425,2.72592948
12/28/2022 16:04:26,12402,36320,5446,21690.97078,3.220136656
12/28/2022 16:04:27,12402,36320,5440,295398.7181,5.604426249
12/28/2022 16:04:28,12402,36320,5439,67312.68389,3.027227011
12/28/2022 16:04:29,12402,36320,5411,20102.96885,9.729941869
12/28/2022 16:04:30,12402,36320,5414,254577.6252,11.38681746
12/28/2022 16:04:31,12402,36320,5427,19238.21205,7.806807234
12/28/2022 16:04:32,12402,36320,5434,14686.44427,1.56473613
12/28/2022 16:04:33,12402,36320,5438,31151.66964,0.551930053
12/28/2022 16:04:34,12402,36320,5439,50126.45456,5.043724926
12/28/2022 16:04:35,12402,36320,5442,73808.19876,3.503340167
12/28/2022 16:04:36,12402,36320,5476,41294.68084,0.627448956
12/28/2022 16:04:37,12448,36080,5465,71733.50019,2.018874953
12/28/2022 16:04:38,12448,36080,5466,28796.62443,3.170887317
12/28/2022 16:04:39,12448,36080,5472,24222.49716,2.83940615
12/28/2022 16:04:40,12448,36080,5492,17638.93321,7.873312826
12/28/2022 16:04:41,12448,36080,5493,12241.16607,5.870204339
12/28/2022 16:04:42,12448,36080,5497,25071.91462,7.061820978
12/28/2022 16:04:43,12448,36080,5495,30111.2338,5.246818732
12/28/2022 16:04:44,12448,36080,5506,27956.5794,6.283909308
12/28/2022 16:04:45,12448,36080,5440,55174.84949,7.952420514
12/28/2022 16:04:46,12448,36080,5442,276275.4833,4.320429467
12/28/2022 16:04:47,12448,36080,5444,18021.13799,3.819556227
12/28/2022 16:04:48,12448,36080,5446,91064.1377,6.323527258
12/28/2022 16:04:49,12448,36080,5452,9357.217127,1.171887925
12/28/2022 16:04:50,12448,36080,5449,135159.7769,10.13828601
12/28/2022 16:04:51,12448,36080,5451,69342.6602,3.40964656
12/28/2022 16:04:52,12448,36080,5455,32702.55305,4.715506987
12/28/2022 16:04:53,12448,36080,5441,82204.95178,3.522649384
12/28/2022 16:04:54,12448,36080,5442,63185.72261,2.352715825
12/28/2022 16:04:55,12448,36080,5449,131062.0311,4.750667683
12/28/2022 16:04:56,12448,36080,5453,42084.35391,7.713643163
12/28/2022 16:04:57,12448,36080,5446,94559.60651,10.87975085
12/28/2022 16:04:58,12448,36080,5436,18067.13618,2.562620678
12/28/2022 16:04:59,12448,36080,5437,36397.07914,2.975708223
12/28/2022 16:05:00,12448,36080,5424,33957.19402,3.075978099
12/28/2022 16:05:01,12448,36080,5429,74485.14724,4.893006207
12/28/2022 16:05:02,12448,36080,5431,66559.97461,3.578008514
12/28/2022 16:05:03,12448,36080,5437,60418.71561,4.761921051
12/28/2022 16:05:04,12448,36080,5434,40181.57603,5.828152615
12/28/2022 16:05:05,12448,36080,5449,57098.16512,6.863184617
12/28/2022 16:05:06,12448,36080,5463,36077.39108,2.860319249
12/28/2022 16:05:07,12448,36080,5470,13976.19122,1.165655977
12/28/2022 16:05:08,12448,36080,5470,14967.91908,3.442143276
12/28/2022 16:05:09,12448,36080,5465,129559.811,6.368895553
12/28/2022 16:05:10,12448,36080,5455,38651.44059,3.935185576
12/28/2022 16:05:11,12448,36080,5439,416000.7309,7.540026187
12/28/2022 16:05:12,12448,36080,5451,12857.20939,1.438233425
12/28/2022 16:05:13,12448,36080,5328,627347.751,18.11731723
12/28/2022 16:05:14,12448,36080,5343,265870.7333,3.86206872
12/28/2022 16:05:15,12448,36080,5338,48313.13249,4.821242534
12/28/2022 16:05:16,12448,36080,5207,239028.793,24.34921916
12/28/2022 16:05:17,12448,36080,5165,237440.7244,14.93760492
12/28/2022 16:05:18,12448,36080,5160,179888.8734,15.47121897
12/28/2022 16:05:19,12448,36080,5165,61706.45409,6.95282389
12/28/2022 16:05:20,12448,36080,5176,175689.9775,5.571528854
12/28/2022 16:05:21,12448,36080,5172,79906.97672,5.897387671
12/28/2022 16:05:22,12448,36080,5192,76015.14151,4.493057416
12/28/2022 16:05:23,12448,36080,5195,79047.21329,7.307913673
12/28/2022 16:05:24,12448,36080,5241,26534.91639,4.64190091
12/28/2022 16:05:25,12448,36080,5227,192647.9878,6.018052554
12/28/2022 16:05:26,12448,36080,5236,111402.7326,3.980526649
12/28/2022 16:05:27,12448,36080,5278,20251.29717,4.658207859
12/28/2022 16:05:28,12448,36080,5288,15544.61801,12.6010305
12/28/2022 16:05:29,12448,36080,5290,34248.98204,4.714934402
12/28/2022 16:05:30,12448,36080,5281,58659.07696,3.639299924
12/28/2022 16:05:31,12448,36080,5297,53777.44359,3.387802062
12/28/2022 16:05:32,12448,36080,5302,15226.49486,2.030339889
12/28/2022 16:05:33,12448,36080,5316,30863.2596,2.897197128
12/28/2022 16:05:34,12448,36080,5328,20603.57674,8.025700233
12/28/2022 16:05:35,12448,36080,5357,14992.35102,3.321628819
12/28/2022 16:05:36,12448,36080,5358,23809.91956,3.355596196
12/28/2022 16:05:37,13791,35830,5371,18498.7079,2.757030954
12/28/2022 16:05:38,13791,35830,5358,35270.76596,0
12/28/2022 16:05:39,13791,35830,5338,87400.97244,5.435923218
12/28/2022 16:05:40,13791,35830,5251,341590.8917,9.586791447
12/28/2022 16:05:41,13791,35830,5260,44218.69642,11.41424197
12/28/2022 16:05:42,13791,35830,5228,112223.5742,10.75574515
12/28/2022 16:05:43,13791,35830,5240,37224.83371,9.051598232
12/28/2022 16:05:44,13791,35830,5240,129397.0452,1.938574424
12/28/2022 16:05:45,13791,35830,5219,2223789.36,11.7607311
12/28/2022 16:05:46,13791,35830,5192,644523.032,12.32283331
12/28/2022 16:05:47,13791,35830,5161,858685.8922,7.958012186
12/28/2022 16:05:48,13791,35830,5142,713550.7845,3.378779085
12/28/2022 16:05:49,13791,35830,5080,1582980.42,3.886844477
12/28/2022 16:05:50,13791,35830,5069,2112772.481,9.5851837
12/28/2022 16:05:51,13791,35830,5099,112298.9239,3.030568655
12/28/2022 16:05:52,13791,35830,5134,83336.83235,4.175051018
12/28/2022 16:05:53,13791,35830,5132,76065.14194,2.656681294
12/28/2022 16:05:54,13791,35830,5132,26866.88393,4.072438284
12/28/2022 16:05:55,13791,35830,5133,24544.99893,3.905481244
12/28/2022 16:05:56,13791,35830,5147,14826.21571,0
12/28/2022 16:05:57,13791,35830,5152,48657.9513,3.647804863
12/28/2022 16:05:58,13791,35830,5144,44290.78438,7.598159343
12/28/2022 16:05:59,13791,35830,5142,102775.0685,13.60858135
12/28/2022 16:06:00,13791,35830,5141,53379.02428,4.670105822
12/28/2022 16:06:01,13791,35830,5155,43294.44804,3.221620387
12/28/2022 16:06:02,13791,35830,5144,24552.98707,6.125703747
12/28/2022 16:06:03,13791,35830,5151,20594.78953,5.468277368
12/28/2022 16:06:04,13791,35830,5150,38348.06185,0.827410524
12/28/2022 16:06:05,13791,35830,5156,27551.50095,5.820181778
12/28/2022 16:06:06,13791,35830,5176,86601.78683,6.29132153
12/28/2022 16:06:07,13791,35830,5144,156487.4086,3.704779977
12/28/2022 16:06:08,13791,35830,5157,60856.53475,3.08446382
12/28/2022 16:06:09,13791,35830,5157,30059.95292,2.452509307
12/28/2022 16:06:10,13791,35830,5155,83621.33843,5.228817798
12/28/2022 16:06:11,13791,35830,5146,37842.99628,7.904430365
12/28/2022 16:06:12,13791,35830,5146,46814.33144,4.843979581
12/28/2022 16:06:13,13791,35830,5135,148697.9211,5.512987509
12/28/2022 16:06:14,13791,35830,5126,22551.94606,3.329709626
12/28/2022 16:06:15,13791,35830,5117,33793.88103,8.191984507
12/28/2022 16:06:16,13791,35830,5155,231794.9405,18.289946
12/28/2022 16:06:17,13791,35830,5154,635969.9387,11.13974856
12/28/2022 16:06:18,13791,35830,5163,94548.65458,3.478380936
12/28/2022 16:06:19,13791,35830,5163,33396.53319,7.901981542
12/28/2022 16:06:20,13791,35830,5134,157596.4618,4.541918123
12/28/2022 16:06:21,13791,35830,5087,149047.4791,10.40465422
12/28/2022 16:06:22,13791,35830,5102,87115.59005,2.441938465
12/28/2022 16:06:23,13791,35830,5111,77196.45047,6.071601763
12/28/2022 16:06:24,13791,35830,5096,104113.5046,4.548823481
12/28/2022 16:06:25,13791,35830,5134,179631.103,6.15642071
12/28/2022 16:06:26,13791,35830,5159,9324.933058,6.949993724
12/28/2022 16:06:27,13791,35830,5180,14780.76437,6.857180351
12/28/2022 16:06:28,13791,35830,5180,35789.45229,2.616196779
12/28/2022 16:06:29,13791,35830,5217,27981.12985,5.119284448
12/28/2022 16:06:30,13791,35830,5221,39776.71656,1.987938767
12/28/2022 16:06:31,13791,35830,5207,37653.63422,8.094184036
12/28/2022 16:06:32,13791,35830,5204,40291.98917,5.395001083
12/28/2022 16:06:33,13791,35830,5224,27733.00955,5.296387422
12/28/2022 16:06:34,13791,35830,5232,32544.12728,13.40428052
12/28/2022 16:06:35,13791,35830,5240,22958.66358,3.833529514
12/28/2022 16:06:36,13791,35830,5239,15671.58665,3.263677338
12/28/2022 16:06:37,13988,35560,5240,23124.16499,2.032800313
12/28/2022 16:06:38,13988,35560,5240,10577.44891,1.155666933
12/28/2022 16:06:39,13988,35560,5254,24063.75712,5.573133719
12/28/2022 16:06:40,13988,35560,5261,28653.73686,2.086742331
12/28/2022 16:06:41,13988,35560,5263,27933.58776,2.539731596
12/28/2022 16:06:42,13988,35560,5249,26690.65716,2.196703801
12/28/2022 16:06:43,13988,35560,5265,35294.64308,4.113763073
12/28/2022 16:06:44,13988,35560,5085,11597.65883,11.39824856
12/28/2022 16:06:45,13988,35560,5150,10995.4426,2.141428018
12/28/2022 16:06:46,13988,35560,5164,27255.278,0.565367469
12/28/2022 16:06:47,13988,35560,5160,37751.49798,10.10945653
12/28/2022 16:06:48,13988,35560,5252,11984.56822,3.512262779
12/28/2022 16:06:49,13988,35560,5262,22519.82468,6.757375089
12/28/2022 16:06:50,13988,35560,5288,60635.74678,11.03483796
12/28/2022 16:06:51,13988,35560,5296,239659.6163,5.342002942
12/28/2022 16:06:52,13988,35560,5285,33439.82451,3.19268376
12/28/2022 16:06:53,13988,35560,5291,14925.77959,3.716315488
12/28/2022 16:06:54,13988,35560,5292,27351.93959,1.029639665
12/28/2022 16:06:55,13988,35560,5300,43319.45155,2.920924695
12/28/2022 16:06:56,13988,35560,5302,100274.4633,3.524719207
12/28/2022 16:06:57,13988,35560,5309,18490.84647,7.86678489
12/28/2022 16:06:58,13988,35560,5303,54728.43157,3.781346998
12/28/2022 16:06:59,13988,35560,5306,11152.69141,4.15731037
12/28/2022 16:07:00,13988,35560,5298,91447.19737,2.604719653
12/28/2022 16:07:01,13988,35560,5280,28387.08992,7.706174477
12/28/2022 16:07:02,13988,35560,5281,49971.52803,3.188934695
12/28/2022 16:07:03,13988,35560,5291,5159.938045,3.111475874
12/28/2022 16:07:04,13988,35560,5314,103952.9098,3.783332319
12/28/2022 16:07:05,13988,35560,5333,23473.91615,3.782953374
12/28/2022 16:07:06,13988,35560,5323,29368.18125,5.075890185
12/28/2022 16:07:07,13988,35560,5323,21164.35578,2.940345436
12/28/2022 16:07:08,13988,35560,5323,91754.36837,6.416581657
12/28/2022 16:07:09,13988,35560,5355,20363.67033,8.798397276
12/28/2022 16:07:10,13988,35560,5335,61017.24766,6.03664738
12/28/2022 16:07:11,13988,35560,5352,18178.0304,5.412024361
12/28/2022 16:07:12,13988,35560,5354,111135.9231,4.753155784
12/28/2022 16:07:13,13988,35560,5349,27679.54742,1.610260233
12/28/2022 16:07:14,13988,35560,5350,27204.69982,3.297769098
12/28/2022 16:07:15,13988,35560,5345,11883.23379,2.099144713
12/28/2022 16:07:16,13988,35560,5345,81772.56971,1.803488155
12/28/2022 16:07:17,13988,35560,5341,23637.13908,5.986772364
12/28/2022 16:07:18,13988,35560,5349,36553.04076,6.839964063
12/28/2022 16:07:19,13988,35560,5350,23137.87582,5.656728968
12/28/2022 16:07:20,13988,35560,5349,64135.90294,4.066832175
12/28/2022 16:07:21,13988,35560,5351,18015.51801,2.769204832
12/28/2022 16:07:22,13988,35560,5354,86353.78953,1.638774768
12/28/2022 16:07:23,13988,35560,5349,15160.80165,2.047512291
12/28/2022 16:07:24,13988,35560,5353,91772.02117,2.250984721
12/28/2022 16:07:25,13988,35560,5338,32031.95031,5.073609938
12/28/2022 16:07:26,13988,35560,5339,43103.37475,5.897822601
12/28/2022 16:07:27,13988,35560,5339,13734.70574,4.392202715
12/28/2022 16:07:28,13988,35560,5342,117942.5134,1.588883025
12/28/2022 16:07:29,13988,35560,5354,26031.63961,2.568632044
12/28/2022 16:07:30,13988,35560,5348,25416.87607,1.436685924
12/28/2022 16:07:31,13988,35560,5344,20446.36778,4.672430785
12/28/2022 16:07:32,13988,35560,5343,126613.9769,3.370658963
12/28/2022 16:07:33,13988,35560,5322,34339.72881,5.920118637
12/28/2022 16:07:34,13988,35560,5309,73442.10574,11.53599652
12/28/2022 16:07:35,13988,35560,5322,58323.24084,3.731862552
12/28/2022 16:07:36,10815,35350,5312,78139.99813,3.346792238
12/28/2022 16:07:37,10815,35350,5322,19711.77095,9.824163355
12/28/2022 16:07:38,10815,35350,5312,44602.06061,1.684444296
12/28/2022 16:07:39,10815,35350,5316,26519.10059,3.415504955
12/28/2022 16:07:40,10815,35350,5323,105489.1571,3.458934464
12/28/2022 16:07:41,10815,35350,5338,19734.08552,2.421886686
12/28/2022 16:07:42,10815,35350,5333,41429.01706,2.678872262
12/28/2022 16:07:43,10815,35350,5337,21276.73408,1.21724537
12/28/2022 16:07:44,10815,35350,5338,103467.4013,5.166605069
12/28/2022 16:07:45,10815,35350,5342,15972.62924,5.477712358
12/28/2022 16:07:46,10815,35350,5340,40484.68022,1.950015993
12/28/2022 16:07:47,10815,35350,5340,16140.00661,3.16664983
12/28/2022 16:07:48,10815,35350,5345,88126.89565,2.48872599
12/28/2022 16:07:49,10815,35350,5341,17942.88244,3.697767407
12/28/2022 16:07:50,10815,35350,5341,38729.52648,2.714300247
12/28/2022 16:07:51,10815,35350,5353,26672.56316,3.292244637
12/28/2022 16:07:52,10815,35350,5338,81924.35643,3.506794666
12/28/2022 16:07:53,10815,35350,5338,19797.96372,1.924536238
12/28/2022 16:07:54,10815,35350,5339,38894.42787,2.372632555
12/28/2022 16:07:55,10815,35350,5342,21056.34151,1.759627974
12/28/2022 16:07:56,10815,35350,5338,83648.28378,3.493888914
12/28/2022 16:07:57,10815,35350,5339,23264.51281,6.218982183
12/28/2022 16:07:58,10491,35280,5342,37785.53517,3.765492497
12/28/2022 16:07:59,10491,35280,5338,17337.14132,4.068065916
12/28/2022 16:08:00,10491,35280,5338,71092.35968,6.041600473
12/28/2022 16:08:01,10491,35280,5333,23437.7224,4.519791264
12/28/2022 16:08:02,10491,35280,5332,44695.08444,3.350775418
12/28/2022 16:08:03,10491,35280,5333,16246.63851,3.285532886
12/28/2022 16:08:04,10294,35260,5331,79160.8898,7.347664908
12/28/2022 16:08:05,10294,35260,5319,24457.85498,3.680172429
12/28/2022 16:08:06,10294,35260,5304,59039.82359,3.158729122
12/28/2022 16:08:07,10294,35260,5299,25958.24854,3.875132891
12/28/2022 16:08:08,10294,35260,5306,71796.82979,5.370218618
12/28/2022 16:08:09,10294,35260,5305,16817.10629,5.517864874
12/28/2022 16:08:10,10294,35260,5303,45214.47079,5.00248618
12/28/2022 16:08:11,10294,35260,5324,16556.55068,2.744585446
12/28/2022 16:08:12,10294,35260,5332,310894.2588,1.52806605
12/28/2022 16:08:13,10294,35260,5335,9283.879779,4.582770048
12/28/2022 16:08:14,10294,35260,5336,29505.85958,5.421893833
12/28/2022 16:08:15,10294,35260,5332,35519.43982,3.398243484
12/28/2022 16:08:16,10294,35260,5329,144894.7247,8.367156466
12/28/2022 16:08:17,10294,35260,5324,15692.33318,5.336249159
12/28/2022 16:08:18,10294,35260,5324,40507.84037,4.574007858
12/28/2022 16:08:19,10294,35260,5338,46839.62312,3.038800688
12/28/2022 16:08:20,10294,35260,5334,99966.27905,3.237011355
12/28/2022 16:08:21,10294,35260,5336,25496.73646,9.065307868
12/28/2022 16:08:22,10294,35260,5337,40885.38122,4.77941228
12/28/2022 16:08:23,10294,35260,5343,14726.63453,2.870284939
12/28/2022 16:08:24,10294,35260,5339,82657.24255,2.831178497
12/28/2022 16:08:25,10294,35260,5347,30229.89758,2.777275062
12/28/2022 16:08:26,10294,35260,5343,39764.24706,2.265575486
12/28/2022 16:08:27,10294,35260,5345,21790.13944,3.729844168
12/28/2022 16:08:28,10294,35260,5338,84697.9045,5.182880731
12/28/2022 16:08:29,10294,35260,5342,9046.276154,6.175445413
12/28/2022 16:08:30,10294,35260,5342,49838.70869,3.173162842
12/28/2022 16:08:31,10294,35260,5347,20714.79208,4.250307838
12/28/2022 16:08:32,10294,35260,5334,130899.76,2.740038894
12/28/2022 16:08:33,10294,35260,5332,17221.10871,0.245557089
12/28/2022 16:08:34,10294,35260,5323,45547.46552,8.936746159
12/28/2022 16:08:35,10294,35260,5316,32501.47441,8.192295872
12/28/2022 16:08:36,10294,35260,5307,111152.6116,3.245876964
12/28/2022 16:08:37,10618,35160,5311,60985.62852,5.394651542
12/28/2022 16:08:38,10618,35160,5309,41383.45327,0.165102968
12/28/2022 16:08:39,10618,35160,5323,27469.17109,2.962564502
12/28/2022 16:08:40,10618,35160,5324,111769.3183,2.20458136
12/28/2022 16:08:41,10618,35160,5327,22445.38891,6.604243013
12/28/2022 16:08:42,10618,35160,5326,33399.08409,3.24875235
12/28/2022 16:08:43,10618,35160,5326,31327.10688,1.567619425
12/28/2022 16:08:44,10618,35160,5330,106551.9702,3.877273307
12/28/2022 16:08:45,10618,35160,5334,23562.31583,3.753764023
12/28/2022 16:08:46,10618,35160,5331,46283.60669,3.098917547
12/28/2022 16:08:47,10618,35160,5339,12515.16391,7.013368671
12/28/2022 16:08:48,10618,35160,5330,96064.26631,5.926670652
12/28/2022 16:08:49,10618,35160,5329,22937.04709,7.961405242
12/28/2022 16:08:50,10618,35160,5329,46990.4962,2.926309452
12/28/2022 16:08:51,10618,35160,5335,13757.59034,5.764893952
12/28/2022 16:08:52,10618,35160,5329,132415.506,8.071154966
12/28/2022 16:08:53,10618,35160,5334,19152.073,3.674381633
12/28/2022 16:08:54,10618,35160,5332,28091.21814,1.964473521
12/28/2022 16:08:55,10618,35160,5343,23256.2717,5.815735815
12/28/2022 16:08:56,10618,35160,5336,104551.4797,6.285989934
12/28/2022 16:08:57,10618,35160,5333,19061.69711,5.326992852
12/28/2022 16:08:58,10618,35160,5334,39773.36604,3.476076361
12/28/2022 16:08:59,10618,35160,5337,19354.7362,4.770403865
12/28/2022 16:09:00,10618,35160,5333,65647.48785,6.108083319
12/28/2022 16:09:01,10618,35160,5331,25963.46782,3.635703222
12/28/2022 16:09:02,10618,35160,5330,34234.2663,1.940555848
12/28/2022 16:09:03,10618,35160,5344,11023.82488,3.562601991
12/28/2022 16:09:04,10618,35160,5343,101202.0676,0.911747813
12/28/2022 16:09:05,10618,35160,5344,18191.60552,2.335631607
12/28/2022 16:09:06,10618,35160,5350,104108.8176,5.150008387
12/28/2022 16:09:07,10618,35160,5312,99029.41385,14.63308168
12/28/2022 16:09:08,10618,35160,5324,128185.3154,10.95238876
12/28/2022 16:09:09,10618,35160,5330,10558.46459,2.533681593
12/28/2022 16:09:10,10618,35160,5354,50125.74138,4.633665197
12/28/2022 16:09:11,10618,35160,5408,19230.58424,2.732597576
12/28/2022 16:09:12,10618,35160,5415,92945.52242,3.572576261
12/28/2022 16:09:13,10618,35160,5413,23718.97032,2.349759664
12/28/2022 16:09:14,10618,35160,5421,40133.86102,2.831454498
12/28/2022 16:09:15,10618,35160,5414,12493.49465,1.445504819
12/28/2022 16:09:16,10618,35160,5411,107627.2209,4.612411521
12/28/2022 16:09:17,10618,35160,5414,45146.54824,2.515788022
12/28/2022 16:09:18,10618,35160,5420,90139.33893,2.860981283
12/28/2022 16:09:19,10618,35160,5420,28819.00331,1.509492409
12/28/2022 16:09:20,10618,35160,5420,103395.4389,4.479104379
12/28/2022 16:09:21,10618,35160,5409,26164.46595,3.895750082
12/28/2022 16:09:22,10618,35160,5413,36768.45364,8.079566
12/28/2022 16:09:23,10618,35160,5417,23707.61689,4.157815003
12/28/2022 16:09:24,10618,35160,5415,95384.05916,3.385388287
12/28/2022 16:09:25,10618,35160,5418,30178.97922,1.268725793
12/28/2022 16:09:26,10618,35160,5410,189192.6431,5.657852074
12/28/2022 16:09:27,10618,35160,5408,284152.3117,3.260566484
12/28/2022 16:09:28,10618,35160,5423,109987.8168,3.504029522
12/28/2022 16:09:29,10618,35160,5421,31678.25301,3.478835784
12/28/2022 16:09:30,10618,35160,5379,98921.47742,10.97814056
12/28/2022 16:09:31,10618,35160,5391,15906.23573,6.497663502
12/28/2022 16:09:32,10618,35160,5396,126348.5217,9.437153989
12/28/2022 16:09:33,10618,35160,5407,40460.62684,4.186991574
12/28/2022 16:09:34,10618,35160,5423,276778.8047,8.024125258
12/28/2022 16:09:35,10618,35160,5425,135412.7661,7.840448219
12/28/2022 16:09:36,10618,35160,5415,42771.77687,2.402626079
12/28/2022 16:09:37,12066,34930,5374,137859.8043,9.477159918
12/28/2022 16:09:38,12066,34930,5235,158437.7273,13.12907572
12/28/2022 16:09:39,12066,34930,5289,81364.86068,6.742605012
12/28/2022 16:09:40,12066,34930,5296,60084.85647,6.89616061
12/28/2022 16:09:41,12066,34930,5305,125025.4552,6.194216073
12/28/2022 16:09:42,12066,34930,5305,117197.4794,2.761207764
12/28/2022 16:09:43,12066,34930,5312,24419.28455,2.318225715
12/28/2022 16:09:44,12066,34930,5334,29844.37474,3.050695442
12/28/2022 16:09:45,12066,34930,5337,91388.05857,5.936950244
12/28/2022 16:09:46,12066,34930,5368,14578.95824,6.128671308
12/28/2022 16:09:47,12066,34930,5358,276269.8644,6.143020217
12/28/2022 16:09:48,12066,34930,5360,83280.5086,6.045366809
12/28/2022 16:09:49,12066,34930,5356,22231.77311,2.820585399
12/28/2022 16:09:50,12066,34930,5364,6237.299751,3.025489805
12/28/2022 16:09:51,12066,34930,5361,60640.8257,4.860408649
12/28/2022 16:09:52,12066,34930,5371,32262.48326,3.804202592
12/28/2022 16:09:53,12066,34930,5373,80091.72216,3.757259777
12/28/2022 16:09:54,12066,34930,5367,16800.77637,4.786404586
12/28/2022 16:09:55,12066,34930,5362,42025.84688,6.040136795
12/28/2022 16:09:56,12066,34930,5356,38763.15625,9.052854106
12/28/2022 16:09:57,12066,34930,5354,70934.38427,4.059908127
12/28/2022 16:09:58,12066,34930,5352,85781.78445,5.801625984
12/28/2022 16:09:59,12622,34850,5221,165672.9454,13.02528373
12/28/2022 16:10:00,12622,34850,5156,223917.2165,15.60399855
12/28/2022 16:10:01,12622,34850,5162,24502.67778,4.820206366
12/28/2022 16:10:02,12622,34850,5158,38445.4536,3.32445888
12/28/2022 16:10:03,12622,34850,5159,60312.53994,3.366633416
12/28/2022 16:10:04,12622,34850,5183,61514.66944,4.538829591
12/28/2022 16:10:05,12622,34850,5188,38554.12157,3.285517027
12/28/2022 16:10:06,12622,34850,5190,35796.05976,4.234139365
12/28/2022 16:10:07,12622,34850,5190,33883.54883,2.0360573
12/28/2022 16:10:08,12622,34850,5175,27277.2252,5.41089374
12/28/2022 16:10:09,12622,34850,5177,59337.73848,8.908093443
12/28/2022 16:10:10,12622,34850,5197,55592.27471,18.81904601
12/28/2022 16:10:11,12622,34850,5188,34647.5575,2.481851047
12/28/2022 16:10:12,12622,34850,5197,22863.46025,1.887752384
12/28/2022 16:10:13,12622,34850,5191,18737.79098,3.997011546
12/28/2022 16:10:14,12622,34850,5200,19292.84499,2.451391241
12/28/2022 16:10:15,12622,34850,5197,14369.76871,4.693349237
12/28/2022 16:10:16,12622,34850,5208,31421.5822,3.290472595
12/28/2022 16:10:17,12622,34850,5208,16647.06284,5.694807439
12/28/2022 16:10:18,12622,34850,5239,30298.50975,2.184908072
12/28/2022 16:10:19,12622,34850,5254,28661.44707,3.75537062
12/28/2022 16:10:20,12622,34850,5260,26181.68529,6.658686738
12/28/2022 16:10:21,12622,34850,5258,17299.69472,6.053081326
12/28/2022 16:10:22,12622,34850,5262,31124.1101,3.170509091
12/28/2022 16:10:23,12622,34850,5258,10019.53499,1.276293368
12/28/2022 16:10:24,12622,34850,5258,18418.45171,2.68089018
12/28/2022 16:10:25,12622,34850,5258,28227.60943,2.345006581
12/28/2022 16:10:26,12622,34850,5246,53584.87792,2.499247185
12/28/2022 16:10:27,12622,34850,5257,20749.5095,1.315984578
12/28/2022 16:10:28,12622,34850,5263,33479.61282,3.978185125
12/28/2022 16:10:29,11718,34740,5257,18251.8588,2.418870935
12/28/2022 16:10:30,11718,34740,5255,20851.00837,4.561482674
12/28/2022 16:10:31,11718,34740,5250,21350.71266,3.992226649
12/28/2022 16:10:32,11718,34740,5244,17785.25111,4.271464378
12/28/2022 16:10:33,11718,34740,5250,17733.47718,5.005867463
12/28/2022 16:10:34,11718,34740,5244,32493.7406,8.246144727
12/28/2022 16:10:35,11359,34720,5246,41860.2501,5.689541237
12/28/2022 16:10:36,11359,34720,5298,84703.3216,6.504375694
12/28/2022 16:10:37,11359,34710,5376,27637.19777,5.62316937
12/28/2022 16:10:38,11359,34710,5337,109575.0578,3.110233528
12/28/2022 16:10:39,11359,34710,5265,329150.7603,10.8030269
12/28/2022 16:10:40,11359,34710,5233,89024.96848,14.44270009
12/28/2022 16:10:41,11359,34710,5237,152094.9112,7.741190763
12/28/2022 16:10:42,11359,34710,5188,71447.13305,14.42671887
12/28/2022 16:10:43,11359,34710,5192,67889.755,8.344882857
12/28/2022 16:10:44,11359,34710,5177,62456.96384,8.195716198
12/28/2022 16:10:45,11359,34710,5148,93598.0262,5.113320492
12/28/2022 16:10:46,11359,34710,5109,1720082.956,8.95626734
12/28/2022 16:10:47,11359,34710,5101,67835.64252,3.32295663
12/28/2022 16:10:48,11359,34710,5109,64070.17838,1.255652542
12/28/2022 16:10:49,11359,34710,5132,30055.69588,2.723236009
12/28/2022 16:10:50,11359,34710,5137,27877.75815,2.824920668
12/28/2022 16:10:51,11359,34710,5148,14905.53865,2.920633626
12/28/2022 16:10:52,11359,34710,5142,114573.8651,3.210179016
